instrument,avg_score,pos_ratio,real_label,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH601360,-0.06242610066851744,0.25,,SH601360,三六零,2026-03-09,0.047784485,0.064291954,0.7432421,0.0069505684,0.10810946,0.009556897,0.14864843,0.050390813,0.78378105,0.95439476,1.0066336,0.9452737,0.97934836,0.993349,1.0696402,1.006651,1.0837246,1.0289515,0.9564945,0.99280125,1.0180751,1.0187011,0.99064296,0.02568102,0.044958405,0.049492266,0.041067224,0.07184486,0.013654146,-0.011101627,-0.004221825,-0.0013779886,0.0016333979,0.70671535,0.558937,0.2546794,0.0872574,0.15764941,0.016197184,0.057156067,0.022032194,0.0012797102,-0.038828198,1.0066336,1.0894079,1.1061239,1.1061239,1.2173404,0.9230992,0.9230992,0.9230992,0.9230992,0.82937634,0.9649452,1.0312989,1.0636934,1.0519562,1.0451487,0.9410798,0.94820035,0.96995306,0.99100155,0.93012524,1.0,0.6,0.4,0.28333333,0.46666667,0.92058855,0.4623978,0.42016613,0.42016613,0.43979254,1.0,0.1,0.5,0.6666667,0.48333332,0.4,0.7,0.85,0.9,0.16666667,0.6,-0.6,-0.35,-0.23333333,0.31666666,0.63827676,0.51642066,0.70652074,0.6715867,0.637737,0.5655821,0.4947015,0.6917394,0.72316223,0.4648038,0.6,0.4,0.45,0.43333334,0.46666667,0.4,0.6,0.55,0.56666666,0.53333336,0.2,-0.2,-0.1,-0.13333334,-0.06666667,0.5264797,0.3369962,0.493652,0.44671312,0.48982957,0.47352028,0.6630038,0.506348,0.55328685,0.5101704,0.05295946,-0.3260076,-0.012696032,-0.106573746,-0.02034084,0.584829,0.61804706,0.84970033,0.8969667,0.9150051,0.28274032,0.19871755,0.38732862,0.35250333,0.4737363,1.0694067,1.0033938,1.2467157,1.047782,1.305031,0.64228565,0.5596492,0.5061666,0.45816314,0.5042097,0.35771435,0.44035074,0.49383342,0.54183686,0.4957903,0.28457132,0.11929851,0.012333149,-0.083673716,0.008419414
SH603501,-0.06304389465117308,0.125,,SH603501,豪威集团,2026-03-09,-0.0070796567,0.02168143,-0.3265309,8.8479435e-05,0.0040808856,0.014513293,0.66938823,0.0073451567,0.3387764,1.0071301,1.0072192,0.9853832,0.9952077,1.0599741,1.0322539,1.0801814,1.1660622,1.0619171,1.018329,1.0436075,1.0441904,1.072895,1.0993016,0.013946005,0.032432254,0.022901483,0.047910754,0.048626624,-0.006029789,-0.007477237,-0.0011972619,-0.0044647343,-0.0014691994,0.4673525,0.4872361,0.09565752,0.67301846,0.27842814,-0.0062694186,-0.0099599445,-0.032816425,-0.008156431,-0.055960216,1.080208,1.1069386,1.1069386,1.1777745,1.2061495,0.9853832,0.9853832,0.9853832,0.9853832,0.9853832,1.0277072,1.0665156,1.0520855,1.1185622,1.1475908,1.0093782,1.016386,1.0308808,1.0362694,1.0477719,0.2,0.1,0.05,0.033333335,0.016666668,0.15414518,0.12024792,0.12024792,0.07597419,0.06620928,0.2,0.4,0.7,0.06666667,0.43333334,1.0,1.0,1.0,1.0,1.0,-0.8,-0.6,-0.3,-0.93333334,-0.56666666,-0.0119698355,0.57994616,0.46379194,0.67494756,0.51110023,-0.7033907,0.22490205,0.15906076,0.25130388,0.46912163,0.4,0.6,0.5,0.5,0.55,0.6,0.4,0.5,0.5,0.45,-0.2,0.2,0.0,0.0,0.1,0.15652804,0.4140194,0.35867587,0.32253614,0.4658913,0.84347194,0.5859806,0.6413241,0.6774639,0.5341087,-0.68694395,-0.17196119,-0.28264824,-0.35492772,-0.068217404,0.9624554,1.1124355,0.9771992,1.1902336,1.1566054,0.3017794,0.38908815,0.31764612,0.4732094,0.44851497,0.6999747,1.0234133,1.2014713,1.193977,1.1647468,0.34283477,0.5327493,0.4806471,0.46239892,0.50736994,0.6571652,0.46725073,0.5193529,0.53760105,0.4926301,-0.3143305,0.06549854,-0.038705815,-0.07520215,0.014739825
SH600588,-0.06371242464394546,0.125,,SH600588,用友网络,2026-03-09,0.026236834,0.042728655,0.6140337,0.0074962717,0.17543899,0.00899555,0.21052733,0.027736112,0.64912206,0.97443396,1.0073047,0.9656684,0.984588,1.0014602,1.066472,1.10884,1.1753119,0.97516596,0.9745819,0.9970069,1.0365987,1.0690793,1.0384375,0.019726092,0.02849453,0.046884578,0.061289776,0.10066164,0.011542312,-0.0055381334,-0.006918138,-0.00634076,0.0019302585,0.8559404,0.34627035,0.7620552,0.82948446,0.11215089,0.0023334895,0.02791469,0.02912357,0.022861736,-0.095380135,1.0116843,1.0701284,1.1278358,1.2045288,1.3886116,0.942295,0.942295,0.942295,0.942295,0.89409155,0.9918236,1.0197239,1.0803556,1.1376163,1.1221396,0.9590922,0.967571,0.9979559,1.012567,0.9509158,1.0,0.5,0.25,0.16666667,0.45,0.8316129,0.45140776,0.31100982,0.22005174,0.21416414,0.2,0.1,0.05,0.3,0.46666667,0.4,0.7,0.85,0.9,0.15,-0.2,-0.6,-0.8,-0.6,0.31666666,-0.19192238,0.34076926,0.40202925,0.76379114,0.91594696,0.14266554,-0.13893302,-0.042995926,0.25226998,0.40915644,0.6,0.5,0.45,0.43333334,0.5,0.4,0.5,0.55,0.56666666,0.5,0.2,0.0,-0.1,-0.13333334,0.0,0.49231148,0.34470353,0.371336,0.36395264,0.50790644,0.5076885,0.6552965,0.628664,0.63604736,0.49209356,-0.015377036,-0.31059298,-0.257328,-0.27209473,0.015812892,0.9090201,1.0669953,1.13082,1.4953457,1.5255052,0.24466954,0.3416173,0.32162902,0.6534605,1.4380388,0.9803976,1.004156,0.87165475,0.9471448,2.1434577,0.3385084,0.49075103,0.42571676,0.3706842,0.49885055,0.66149163,0.509249,0.57428324,0.6293158,0.5011495,-0.3229832,-0.018497963,-0.14856651,-0.2586316,-0.0022989165
SZ300059,-0.06376575033131326,0.125,,SZ300059,东方财富,2026-03-09,0.00378254,0.015130031,0.25000215,0.005200928,0.34374866,0.006146563,0.4062492,0.0047281752,0.31250268,0.99623173,1.0051813,0.9901083,0.99712396,1.0339109,1.0536966,1.0692384,1.1252941,1.0470995,1.0036727,1.0299561,1.0504218,1.0640577,1.0863687,0.013119007,0.03046022,0.03029686,0.032248408,0.039487507,-0.0013188488,-0.008775479,-0.0042423713,-0.003213391,-0.001162759,0.02526551,0.760829,0.68626237,0.76950645,0.26445994,-0.0010349661,0.009533554,-0.010119252,-0.017463489,-0.05206724,1.0518128,1.0781888,1.0894943,1.1219921,1.2110176,0.9868099,0.9868099,0.9868099,0.9868099,0.9868099,1.0162958,1.0600082,1.0736651,1.0914735,1.1079553,0.9927437,0.99868053,1.0185577,1.0497395,1.0642463,0.6,0.3,0.15,0.1,0.05,0.20291579,0.14434512,0.1284527,0.09757274,0.05882981,0.2,0.2,0.2,0.033333335,0.46666667,0.4,0.7,0.85,0.9,0.95,-0.2,-0.5,-0.65,-0.8666667,-0.48333332,0.23225813,-0.38786414,-0.31349742,0.16003299,0.6575537,0.11530333,0.069463626,0.09504674,0.29651836,0.7201901,0.4,0.5,0.45,0.36666667,0.46666667,0.6,0.5,0.55,0.6,0.51666665,-0.2,0.0,-0.1,-0.23333333,-0.05,0.3000069,0.30999637,0.34395772,0.29970074,0.4711671,0.6999931,0.69000363,0.6560423,0.70029926,0.5288329,-0.39998618,-0.3800073,-0.31208453,-0.40059856,-0.05766581,1.2399714,1.1499828,1.0961558,1.2289072,1.5209954,0.21839122,0.26307046,0.2599973,0.35092613,0.85074514,0.6545993,0.8133477,0.89890176,0.925054,1.6363357,0.20266584,0.49195904,0.46146667,0.46329135,0.49782637,0.7973342,0.50804096,0.53853333,0.53670865,0.5021736,-0.5946683,-0.016081924,-0.077066645,-0.073417276,-0.0043472485
SZ002001,-0.0646122882994648,0.125,,SZ002001,新 和 成,2026-03-09,-0.013086104,0.058342412,-0.2242983,0.024536543,0.420561,0.020719767,0.35514072,-0.016902879,-0.28971857,1.0132596,1.0381215,0.9790055,1.006266,0.89778703,0.8129814,0.76961356,0.6986205,0.6751391,0.9573463,0.9060202,0.8521672,0.82321256,0.7546672,0.04062086,0.06415785,0.075876735,0.074521735,0.08734402,0.021050582,0.020539114,0.01206638,0.00754443,0.004560053,0.6713825,0.9394533,0.8851253,0.79430753,0.83132964,0.00055251893,0.0015537377,0.033202197,0.067393206,0.11081121,1.0381215,1.0381215,1.0381215,1.0381215,1.0381215,0.9060741,0.8085629,0.71823084,0.6964081,0.6577307,1.0005525,0.94894785,0.9214891,0.8756869,0.82469493,0.9262952,0.8524287,0.80502564,0.7646398,0.6816015,0.8,0.9,0.95,0.96666664,0.98333335,0.7113044,0.8339356,0.8808296,0.88844013,0.8997833,1.0,1.0,1.0,1.0,1.0,0.6,0.1,0.1,0.033333335,0.15,0.4,0.9,0.9,0.96666664,0.85,0.22341959,0.657787,0.7154285,0.6825655,0.8620221,0.9679958,0.75573856,0.45539644,0.507765,0.44350106,0.6,0.8,0.75,0.73333335,0.6166667,0.4,0.2,0.25,0.26666668,0.35,0.2,0.6,0.5,0.46666667,0.26666668,0.8641795,0.91534054,0.7779915,0.78724706,0.7355648,0.13582054,0.084659465,0.22200854,0.21275295,0.2644352,0.7283589,0.8306811,0.5559829,0.5744941,0.4711296,1.0757515,0.92645967,0.759365,0.69430125,0.4763422,0.33319753,0.3168633,0.31045076,0.27849954,0.29954153,1.1028159,1.1237965,1.1860381,1.281825,1.7849505,0.46476272,0.59191984,0.5624491,0.5509731,0.5488292,0.5352373,0.40808013,0.43755093,0.44902688,0.45117077,-0.07047457,0.18383974,0.12489814,0.101946235,0.09765845
SZ002027,-0.06643804469316898,0.125,,SZ002027,分众传媒,2026-03-09,0.0030075258,0.018045092,0.16666725,0.0045112567,0.24999912,0.010526309,0.5833336,0.009022578,0.5000017,0.99700147,1.0044978,0.98650676,0.9949884,1.0299238,1.0914036,1.0794342,1.1138918,1.0884113,1.0038992,1.0353645,1.0696092,1.0801324,1.0900995,0.007763991,0.037135843,0.044015184,0.039720334,0.040934447,-0.0027022182,-0.011625503,-0.0065703583,-0.0034839632,-0.0004916254,0.30283833,0.8983557,0.77990395,0.59624267,0.043993708,0.0015052697,0.016950237,-0.007190782,-0.029614937,-0.075596504,1.0389925,1.0959013,1.1304135,1.131925,1.2473712,0.98650676,0.98650676,0.98650676,0.98650676,0.98650676,1.0080885,1.072851,1.1009793,1.1097388,1.1142002,0.9994015,1.0,1.0143998,1.0539354,1.0701487,0.5,0.25,0.125,0.083333336,0.041666668,0.25708413,0.12334495,0.093763836,0.09278924,0.051725145,0.2,0.1,0.35,0.16666667,0.45,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.65,-0.8333333,-0.55,0.4520981,0.11891033,0.17125952,0.2877215,0.5135509,0.14059775,-0.3473386,0.15160711,0.28031906,0.3432834,0.2,0.1,0.2,0.26666668,0.33333334,0.8,0.8,0.7,0.6666667,0.6333333,-0.6,-0.7,-0.5,-0.4,-0.3,0.18749951,0.08208932,0.31960452,0.33611694,0.44380403,0.8125005,0.9179107,0.6803955,0.6638831,0.556196,-0.625001,-0.83582133,-0.36079097,-0.32776615,-0.112391934,0.9195816,1.092331,1.0997374,1.2282956,1.2363937,0.2689272,0.5050213,0.42378032,0.49200776,0.5421828,0.72303075,1.3906678,1.253417,1.188841,1.19642,0.18884805,0.5202952,0.49336374,0.4754362,0.50874454,0.8111519,0.47970483,0.50663626,0.5245638,0.49125546,-0.6223039,0.040590376,-0.013272544,-0.049127586,0.017489096
SH600930,-0.06664419642843299,0.125,,SH600930,华电新能,2026-03-09,0.01482705,0.026359193,0.5625002,0.0065898155,0.25000066,0.004942327,0.18749917,0.013179561,0.49999866,0.9853896,1.0064936,0.9805195,0.99819404,0.98222935,0.95638126,0.9709208,0.97899836,1.0646204,0.9819063,0.9760905,0.9689822,0.9711901,1.0041734,0.012482354,0.011939725,0.011138441,0.009886862,0.037559047,0.007431345,0.0032701858,0.0013992975,0.00011464934,-0.00189287,0.8860981,0.6876503,0.55238175,0.010421445,0.7746621,0.0032310046,0.009193701,0.017724441,0.027147492,0.051666267,1.0064936,1.0064936,1.0064936,1.0064936,1.1114701,0.9595636,0.9595636,0.95476574,0.95476574,0.95476574,0.98836833,0.984168,0.9783522,0.9773829,1.0323101,0.97059774,0.96542805,0.96122783,0.96122783,0.9660743,1.0,1.0,1.0,1.0,0.51666665,0.8616334,0.8616334,0.8744672,0.8744672,0.2886599,1.0,1.0,1.0,1.0,0.11666667,0.4,0.7,0.25,0.5,0.75,0.6,0.3,0.75,0.5,-0.6333333,0.7834183,0.8885811,0.85106534,0.8436492,0.31922305,0.8173066,0.8397905,0.7252751,0.74084467,0.04671467,0.6,0.7,0.45,0.46666667,0.41666666,0.4,0.3,0.4,0.43333334,0.5,0.2,0.4,0.05,0.033333335,-0.083333336,0.7037044,0.78723454,0.64062536,0.5714288,0.4173553,0.29629558,0.21276547,0.3593746,0.42857122,0.5826447,0.4074088,0.57446903,0.28125077,0.14285755,-0.1652894,0.60489327,0.49821386,0.3743122,0.43202248,0.5012298,0.25360483,0.2404199,0.21870992,0.21732745,0.4503778,0.9337412,1.0398128,1.4240192,1.2678734,2.794713,0.621092,0.69136184,0.61395925,0.34109327,0.5007875,0.378908,0.30863816,0.38604072,0.65890676,0.49921253,0.242184,0.38272372,0.22791855,-0.31781346,0.001574948
SH601788,-0.06684094838703075,0.125,,SH601788,光大证券,2026-03-09,0.0043832236,0.01314967,0.33333334,0.0031308178,0.23809098,0.005635629,0.4285757,0.0068880348,0.5238181,0.9956359,1.0031172,0.99002486,0.99733734,1.0196079,1.0411286,1.0444763,1.0803443,1.0664754,1.0014347,1.0183644,1.0338594,1.0436473,1.0718316,0.00798819,0.019673435,0.021491192,0.023363128,0.034366887,-0.00043040322,-0.0058200327,-0.0029967313,-0.0023217255,-0.0016263615,0.0072576203,0.8022355,0.68052274,0.76535237,0.6830518,-0.0005738814,0.007825763,-0.005390417,-0.009982327,-0.02385396,1.0317166,1.0582018,1.0620416,1.0845351,1.1406832,0.99002486,0.99002486,0.99002486,0.99002486,0.99002486,1.0089909,1.037494,1.0536585,1.0615016,1.1051171,0.9953132,0.9992348,1.0101386,1.0326159,1.0438068,0.6,0.3,0.15,0.1,0.05,0.23925896,0.14631249,0.1385111,0.10554548,0.066210285,0.2,0.2,0.2,0.2,0.06666667,1.0,1.0,1.0,1.0,1.0,-0.8,-0.8,-0.8,-0.8,-0.93333334,0.11194605,0.13732283,-0.09779173,0.31614465,0.49330264,-0.13387507,-0.19650169,-0.14550442,-0.09504957,0.3588932,0.4,0.4,0.4,0.4,0.43333334,0.6,0.6,0.55,0.56666666,0.53333336,-0.2,-0.2,-0.15,-0.16666667,-0.1,0.31531554,0.261111,0.345515,0.3165937,0.43594465,0.68468446,0.73888904,0.654485,0.6834063,0.5640554,-0.36936888,-0.47777802,-0.30897,-0.3668126,-0.12811072,1.1902714,1.3367031,1.2505363,1.5339885,1.8051307,0.3869268,0.5406575,0.43124744,0.60935766,0.8684484,0.68974334,0.8356642,0.8756449,0.8938321,1.1261394,0.21141668,0.48835602,0.45302418,0.45232153,0.50247437,0.78858334,0.51164395,0.5469758,0.5476785,0.4975256,-0.5771667,-0.023287944,-0.093951635,-0.095356956,0.0049487916
SH601456,-0.06752774121345424,0.0,,SH601456,国联民生,2026-03-09,0.0074866354,0.009625642,0.77778035,0.0021390065,0.22221962,0.0,0.0,0.005347629,0.55556077,0.99256897,1.0021231,0.99256897,0.99803877,1.0306748,1.0337423,1.0306748,1.0224949,1.1124744,1.0077709,1.0232106,1.0306748,1.0355146,1.0650136,0.009076622,0.017775927,0.014739159,0.014537177,0.03991852,-0.0036809775,-0.0052240174,-0.0017482338,-0.0011892335,-0.002070304,0.41116658,0.79169184,0.49240413,0.5186517,0.82038784,-0.0004089718,0.00029748015,-0.014066578,-0.018270727,-0.0039396295,1.0394833,1.0471888,1.0612972,1.0689757,1.187249,0.99256897,0.99256897,0.99256897,0.99256897,0.98455447,1.0126789,1.0396727,1.0429447,1.0441717,1.106544,1.0016359,1.003681,1.0200409,1.0306748,1.0345603,0.2,0.1,0.05,0.033333335,0.016666668,0.15839511,0.13604982,0.108121574,0.09725586,0.076200925,0.2,0.2,0.05,0.2,0.11666667,1.0,1.0,1.0,1.0,0.35,-0.8,-0.8,-0.95,-0.8,-0.23333333,0.63267297,0.1614672,0.066688776,0.41406414,0.16605528,0.17674428,0.38150865,0.26754984,0.50459194,0.26327372,0.4,0.5,0.5,0.5,0.4,0.6,0.5,0.45,0.43333334,0.53333336,-0.2,0.0,0.05,0.06666667,-0.13333334,0.1739131,0.29113942,0.3706896,0.44859818,0.40213522,0.8260869,0.7088606,0.62931037,0.55140185,0.59786475,-0.65217376,-0.41772115,-0.25862077,-0.10280366,-0.19572955,1.2703862,1.2803924,1.3334563,1.560353,1.7482822,0.29331243,0.30347466,0.40814286,0.5240913,1.0422554,0.8509303,0.8287973,0.93105954,1.20728,1.833152,0.22791685,0.47474828,0.44248933,0.48162025,0.4982459,0.77208316,0.5252517,0.5575107,0.51837975,0.5017541,-0.5441663,-0.050503403,-0.11502136,-0.03675949,-0.0035081955
SH688126,-0.06946048733256104,0.0,,SH688126,沪硅产业,2026-03-09,-0.00051948737,0.02649352,-0.019608093,0.0057142936,0.21568647,0.020259738,0.7647054,0.014025957,0.52941084,1.0005198,1.006237,0.9797297,0.9912017,1.0736133,1.0694661,1.1648523,1.2021773,1.1311561,1.0119233,1.063608,1.0752722,1.1171073,1.1284086,0.010270398,0.059235282,0.044030603,0.071262084,0.06288286,-0.0037325106,-0.016642319,-0.004414614,-0.0068693333,-0.00090987794,0.33019277,0.7235661,0.35183918,0.7201349,0.063855976,-0.004458263,0.011282342,-0.03333334,-0.017501978,-0.10156711,1.0888072,1.1674978,1.1674978,1.2722588,1.299295,0.9797297,0.9797297,0.9797297,0.9797297,0.9797297,1.0187662,1.1312597,1.1085536,1.1898392,1.1898392,1.0029031,1.0115086,1.0237429,1.0723691,1.0754795,0.2,0.1,0.05,0.033333335,0.016666668,0.1858336,0.10795376,0.10795376,0.069293186,0.06343078,0.2,0.2,0.6,0.26666668,0.4,1.0,1.0,1.0,1.0,1.0,-0.8,-0.8,-0.4,-0.73333335,-0.6,0.24121478,0.5726465,0.4757351,0.8274804,0.76880383,-0.008226069,0.42462018,0.34685442,0.44257966,0.46613663,0.4,0.4,0.4,0.4,0.41666666,0.6,0.6,0.6,0.6,0.56666666,-0.2,-0.2,-0.2,-0.2,-0.15,0.13402022,0.36270487,0.29242823,0.35204855,0.44257832,0.8659798,0.6372951,0.7075718,0.6479514,0.5574217,-0.7319595,-0.27459022,-0.41514355,-0.29590288,-0.11484337,1.0014524,1.2657433,1.1634305,1.5726944,1.5024815,0.31715962,0.54544,0.4589768,0.7445655,0.6997843,1.1083623,1.2098376,1.3935817,1.1272115,1.1822104,0.23476303,0.5187536,0.42718372,0.43177357,0.5013948,0.765237,0.48124644,0.57281625,0.5682264,0.49860522,-0.53047395,0.037507124,-0.14563257,-0.13645284,0.0027895838
SH600176,-0.06987057546664302,0.375,,SH600176,中国巨石,2026-03-09,0.034620065,0.06685235,0.5178586,0.007958569,0.11904694,0.024273718,0.36309445,0.050935216,0.7619061,0.96653837,1.0076922,0.9430769,0.9711792,1.0903821,0.9896146,0.82192594,0.7223057,0.5973057,1.0200822,1.0477725,0.96838695,0.9099903,0.7718227,0.019904662,0.035750482,0.106242076,0.121826485,0.16613308,-0.0037307995,-0.009067164,0.014325813,0.0123818135,0.009005515,0.08782825,0.5896449,0.63637555,0.80054694,0.8961995,-0.01262066,-0.0069703036,-0.10448218,-0.08952663,-0.037485402,1.1111552,1.1111552,1.1111552,1.1111552,1.1111552,0.9430769,0.9430769,0.7673129,0.7111633,0.5730867,1.024541,1.088847,1.0580075,1.0426927,0.9871617,1.010777,1.0156235,0.84530383,0.79539084,0.60530937,0.2,0.1,0.5,0.6666667,0.8333333,0.3386702,0.3386702,0.6767263,0.7221064,0.79341817,0.2,0.6,0.8,0.8666667,0.93333334,1.0,1.0,0.1,0.033333335,0.15,-0.8,-0.4,0.7,0.8333333,0.78333336,0.08543058,0.5852172,0.5798498,0.6672285,0.8020789,-0.08769136,-0.26168117,0.29349545,0.43484765,0.42323282,0.2,0.4,0.55,0.56666666,0.55,0.8,0.6,0.45,0.43333334,0.41666666,-0.6,-0.2,0.1,0.13333334,0.13333334,0.22611196,0.5120652,0.60604066,0.6340988,0.6537422,0.77388805,0.48793483,0.39395934,0.36590117,0.3462578,-0.54777604,0.024130339,0.2120813,0.26819766,0.30748436,1.0806682,1.294023,1.2591017,1.1324115,0.8334384,0.2134974,0.2857243,0.46541792,0.44825763,0.47268394,0.99704516,0.7347685,0.8403776,0.9564371,1.3352523,0.31590718,0.37279412,0.51965433,0.50763106,0.5256202,0.6840928,0.6272059,0.48034567,0.4923689,0.4743798,-0.36818564,-0.2544118,0.039308656,0.015262183,0.051240403
SH600918,-0.07092868295428406,0.125,,SH600918,中泰证券,2026-03-09,-0.0064619905,0.008077488,-0.8,0.0,0.0,0.0016154976,0.2,-0.0048464932,-0.6,1.006504,1.006504,0.998374,1.0020342,1.0283018,1.0267295,1.0393081,1.062893,1.0801886,1.0128931,1.0242138,1.0327044,1.0407232,1.0629717,0.009059641,0.014067228,0.013703429,0.016713303,0.02663522,-0.0045597446,-0.004059465,-0.0019009784,-0.0017115453,-0.0013929884,0.6332848,0.76336455,0.6735407,0.81274426,0.83422315,-0.003773566,-0.0059462204,-0.014645077,-0.015905831,-0.02187851,1.0397791,1.0473317,1.073408,1.0758414,1.1249062,0.998374,0.998374,0.998374,0.998374,0.998374,1.01761,1.0349057,1.0440252,1.0566037,1.0883647,1.008805,1.0122641,1.0232704,1.0279874,1.0405661,0.2,0.1,0.05,0.033333335,0.016666668,0.039270688,0.033212464,0.021670256,0.020989537,0.012850519,0.2,0.2,0.05,0.2,0.033333335,1.0,1.0,1.0,1.0,1.0,-0.8,-0.8,-0.95,-0.8,-0.96666664,0.12155621,-0.2883561,-0.095873445,0.22210717,0.28450766,0.25039932,0.21706526,0.12212842,0.15685663,0.34942186,0.4,0.5,0.45,0.46666667,0.43333334,0.6,0.5,0.5,0.43333334,0.51666665,-0.2,0.0,-0.05,0.033333335,-0.083333336,0.12499922,0.34545487,0.34939802,0.33606574,0.41115004,0.8750008,0.6545451,0.650602,0.66393423,0.58884996,-0.75000155,-0.30909026,-0.301204,-0.32786852,-0.1776999,1.0527862,0.9486182,0.9660678,1.0847867,1.1786087,0.28305435,0.24828051,0.35076657,0.3839185,0.59935576,0.9235278,0.7041442,0.82245815,0.96765584,1.2955474,0.48566025,0.55295765,0.46331236,0.4869881,0.495038,0.51433975,0.44704238,0.5366877,0.5130119,0.50496197,-0.028679516,0.105915256,-0.0733753,-0.026023798,-0.009923985
SH603260,-0.07126584829504942,0.125,,SH603260,合盛硅业,2026-03-09,-0.005821208,0.02224536,-0.26168188,0.0027027004,0.12149502,0.013721451,0.6168231,0.005197543,0.23364615,1.0058553,1.0085738,0.9861982,0.9967422,1.0600137,1.0032809,1.0393711,1.1179768,1.1480519,1.0112098,1.0406562,1.0319002,1.0542036,1.0852153,0.010248344,0.034252096,0.027945125,0.043221857,0.049317934,-0.0036363578,-0.009388759,0.00024822788,-0.0029927692,-0.0016984628,0.31475002,0.68873715,0.0027615763,0.37157056,0.36174467,-0.0039371164,0.0015932466,-0.03425836,-0.010808529,-0.035110645,1.0686027,1.1205068,1.1205068,1.1512334,1.2250684,0.9861982,0.9861982,0.9850986,0.9850986,0.9850986,1.0205605,1.0710868,1.0501709,1.1045796,1.1249487,1.0034996,1.007218,1.007218,1.0188926,1.0347232,0.2,0.1,0.1,0.06666667,0.033333335,0.16748849,0.10276184,0.11004807,0.08969469,0.06209699,0.2,0.2,0.6,0.06666667,0.4,1.0,1.0,0.05,0.36666667,0.68333334,-0.8,-0.8,0.55,-0.3,-0.28333333,0.2842651,0.7565863,0.41704485,0.5801665,0.5531746,-0.43188632,0.71809435,0.539356,0.17752786,0.2672528,0.2,0.4,0.4,0.4,0.46666667,0.8,0.6,0.6,0.6,0.53333336,-0.6,-0.2,-0.2,-0.2,-0.06666667,0.16892946,0.4928742,0.4545167,0.41860023,0.44294596,0.83107054,0.5071258,0.5454833,0.58139974,0.55705404,-0.6621411,-0.014251591,-0.09096655,-0.16279954,-0.1141081,0.9748636,1.1917678,0.98767215,1.2506061,1.2658257,0.16715299,0.42223346,0.4109119,0.5790214,0.5139814,0.79192364,1.0815412,1.1077749,1.2627617,1.2202652,0.4077026,0.54446197,0.39653805,0.48390526,0.49096212,0.5922974,0.45553806,0.6034619,0.51609474,0.50903785,-0.1845948,0.08892389,-0.20692387,-0.032189503,-0.018075747
